event_date,event,url,price,previous_price,price_change,year,make,model,variant,body_type,odometer,transmission,rego,fuel_type,location
2026-01-25T15:33:31,listed,car/14914311/toyota/rav4/vic/berwick/suv,61888.0,,,2025,Toyota,RAV4,Cruiser (2Wd) Hev,Wagon,6971,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14822955/toyota/landcruiser/vic/cranbourne/suv,167777.0,,,2025,Toyota,Landcruiser,Lc300 Sahara Zx (4X4),Wagon,2487,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14840739/toyota/landcruiser/vic/mornington/suv,22800.0,,,2000,Toyota,Landcruiser,Gxl (4X4),Wagon,352707,Manual,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14884731/toyota/landcruiser/vic/berwick/suv,108888.0,,,2016,Toyota,Landcruiser,Sahara (4X4),Wagon,76352,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14890975/toyota/rav4/vic/mornington/suv,15990.0,,,2018,Toyota,RAV4,Gxl (2Wd),Wagon,246904,Automatic,2026-04-19,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14834146/toyota/corolla/vic/frankston/hatchback,26990.0,,,2023,Toyota,Corolla,Ascent Sport,Hatchback,58206,Automatic,2026-06-03,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14819781/toyota/kluger/vic/narre-warren/suv,25990.0,,,2015,Toyota,Kluger,Gx (4X2),Wagon,132105,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14839160/toyota/yaris-cross/vic/narre-warren/suv,37333.0,,,2024,Toyota,Yaris Cross,Gxl Hybrid,Wagon,23436,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14804435/toyota/camry/vic/sunbury/sedan,29990.0,,,2020,Toyota,Camry,Ascent Sport (Hybrid),Sedan,130001,Automatic,2026-02-12,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14810619/toyota/landcruiser/vic/narre-warren/suv,127990.0,,,2022,Toyota,Landcruiser,Lc300 Sahara (4X4),Wagon,60995,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14790557/toyota/kluger/vic/narre-warren/suv,52888.0,,,2023,Toyota,Kluger,Gx Hybrid Awd,Wagon,51483,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14835211/toyota/c-hr/vic/frankston/suv,42990.0,,,2023,Toyota,C-HR,Koba (2Wd) Hybrid,Wagon,31978,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14790561/toyota/camry/vic/narre-warren/sedan,37888.0,,,2024,Toyota,Camry,Ascent,Sedan,37380,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14873950/toyota/fortuner/vic/frankston/suv,50490.0,,,2023,Toyota,Fortuner,Gx,Wagon,40382,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14817377/toyota/camry/vic/frankston/sedan,37490.0,,,2024,Toyota,Camry,Ascent,Sedan,29774,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14794862/toyota/rav4/vic/narre-warren/suv,39333.0,,,2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,54414,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14875256/toyota/corolla/vic/frankston/hatchback,35990.0,,,2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,10926,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14893248/toyota/kluger/vic/narre-warren/suv,82500.0,,,2024,Toyota,Kluger,Grande Hybrid Awd,Wagon,11706,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14893311/toyota/c-hr/vic/frankston/suv,26990.0,,,2017,Toyota,C-HR,(Awd),Wagon,66099,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14840559/toyota/corolla/vic/frankston/hatchback,25990.0,,,2019,Toyota,Corolla,Ascent Sport,Hatchback,65140,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14919284/toyota/hilux/vic/deer-park/dual-cab,58888.0,,,2021,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,87270,Automatic,2026-02-04,Diesel,VIC
2026-01-25T15:33:31,listed,car/14920056/toyota/corolla/vic/nunawading/sedan,15500.0,,,2013,Toyota,Corolla,Ascent Sport,Sedan,123000,Automatic,2026-02-19,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14917755/toyota/yaris/vic/nunawading/hatchback,12990.0,,,2012,Toyota,Yaris,Yrx,Hatchback,154190,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14918440/toyota/tundra/vic/deer-park/dual-cab,142888.0,,,2024,Toyota,Tundra,Limited,Dual Cab Pick-up,23731,Automatic,2026-05-17,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14921394/toyota/hilux/vic/bundoora/dual-cab,71955.0,,,2025,Toyota,Hilux,Sr5 48V (4X4),Double Cab Pick Up,2032,Automatic,2026-11-14,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14926105/toyota/yaris-cross/vic/heidelberg/suv,39777.0,,,2024,Toyota,Yaris Cross,Gxl Hybrid,Wagon,5081,Automatic,2026-12-13,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14891094/toyota/rav4/vic/cranbourne/suv,52990.0,,,2023,Toyota,RAV4,Xse (Awd) Hybrid Premium Paint,Wagon,44575,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14816272/toyota/rav4/vic/berwick/suv,36388.0,,,2020,Toyota,RAV4,Gxl 2Wd Hybrid,Wagon,76849,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14899905/toyota/hiace/vic/cranbourne/othercar,78490.0,,,2020,Toyota,HiAce,,OtherCar,43623,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14875789/toyota/c-hr/vic/berwick/suv,28499.0,,,2018,Toyota,C-HR,Koba (2Wd),Wagon,25287,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14883240/toyota/landcruiser-prado/vic/mornington/suv,84990.0,,,2023,Toyota,Landcruiser Prado,Vx,Wagon,22549,Automatic,2026-03-31,Diesel,VIC
2026-01-25T15:33:31,listed,car/14890393/toyota/landcruiser/vic/berwick/suv,119999.0,,,2020,Toyota,Landcruiser,Lc200 Sahara (4X4),Wagon,85784,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14870845/toyota/hilux/vic/berwick/dual-cab,15888.0,,,2009,Toyota,Hilux,Sr5,Dual Cab Pick-up,374863,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14872820/toyota/landcruiser-prado/vic/mornington/suv,47990.0,,,2020,Toyota,Landcruiser Prado,Gxl,Wagon,171664,Automatic,2026-02-06,Diesel,VIC
2026-01-25T15:33:31,listed,car/14834474/toyota/landcruiser/vic/cranbourne/suv,113990.0,,,2019,Toyota,Landcruiser,Lc200 Sahara (4X4),Wagon,138053,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14865987/toyota/landcruiser/vic/cranbourne/suv,143990.0,,,2023,Toyota,Landcruiser,Lc76 Gxl + Diff Locks,Wagon,10,Manual,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14877628/toyota/landcruiser/vic/cranbourne/dual-cab,144990.0,,,2024,Toyota,Landcruiser,Lc79 Gxl,Double Cab Chassis,83,Manual,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14820329/toyota/hilux/vic/cranbourne/single-cab,25990.0,,,2021,Toyota,Hilux,Workmate,Cab Chassis,84937,Manual,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14904377/toyota/landcruiser-prado/vic/berwick/suv,76999.0,,,2021,Toyota,Landcruiser Prado,Kakadu,Wagon,63285,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14909426/toyota/kluger/vic/cranbourne/suv,42990.0,,,2019,Toyota,Kluger,Grande (4X4),Wagon,106666,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14907980/toyota/fortuner/vic/cranbourne/suv,64990.0,,,2025,Toyota,Fortuner,Gxl,Wagon,1048,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14892866/toyota/corolla/vic/berwick/hatchback,19888.0,,,2013,Toyota,Corolla,Ascent Sport,Hatchback,67726,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14839333/toyota/landcruiser/vic/mornington/suv,51800.0,,,2009,Toyota,Landcruiser,Sahara (4X4),Wagon,239893,Automatic,2026-06-06,Diesel,VIC
2026-01-25T15:33:31,listed,car/14811031/toyota/rav4/vic/cranbourne/suv,16490.0,,,2013,Toyota,RAV4,Gxl (4X4),Wagon,172266,Manual,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14853153/toyota/landcruiser-prado/vic/mornington/suv,89990.0,,,2022,Toyota,Landcruiser Prado,Kakadu,Wagon,35940,Automatic,2026-02-11,Diesel,VIC
2026-01-25T15:33:31,listed,car/14803241/toyota/hilux/vic/burwood/dual-cab,43995.0,,,2017,Toyota,Hilux,Sr (4X4),Dual Cab Utility,64335,Automatic,2026-03-06,Diesel,VIC
2026-01-25T15:33:31,listed,car/14810059/toyota/c-hr/vic/nunawading/suv,49450.0,,,2024,Toyota,C-HR,Koba Hybrid,Wagon,14318,Automatic,2026-01-07,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14919146/toyota/corolla/vic/camberwell/hatchback,26990.0,,,2018,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,93913,Automatic,2026-06-16,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14919280/toyota/corolla/vic/deer-park/sedan,23888.0,,,2016,Toyota,Corolla,Ascent,Sedan,91651,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14918005/toyota/rav4/vic/nunawading/suv,42990.0,,,2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,34991,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14919279/toyota/landcruiser-prado/vic/deer-park/suv,44888.0,,,2017,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,167021,Automatic,2026-05-04,Diesel,VIC
2026-01-25T15:33:31,listed,car/14921242/toyota/landcruiser-prado/vic/berwick/suv,89999.0,,,2024,Toyota,Landcruiser Prado,Gxl,Wagon,19603,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14924608/toyota/corolla-cross/vic/cranbourne/suv,44990.0,,,2024,Toyota,Corolla Cross,Gxl Awd Hybrid,Wagon,9458,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14921895/toyota/fortuner/vic/mornington/suv,49888.0,,,2021,Toyota,Fortuner,Crusade,Wagon,85001,Automatic,2026-04-16,Diesel,VIC
2026-01-25T15:33:31,listed,car/14921239/toyota/corolla/vic/berwick/sedan,28999.0,,,2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,41058,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14918194/toyota/granvia/vic/cranbourne/people-mover,84990.0,,,2024,Toyota,Granvia,Vx (6 Seats),Wagon,39572,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14899903/toyota/rav4/vic/cranbourne/suv,54990.0,,,2023,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,47896,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14850697/toyota/hilux/vic/cranbourne/dual-cab,91490.0,,,2024,Toyota,Hilux,Gr-Sport (4X4),Double Cab Pick Up,1569,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14876123/toyota/hiace/vic/mornington/van,44990.0,,,2019,Toyota,HiAce,Slwb,Van,140915,Automatic,2026-01-30,Diesel,VIC
2026-01-25T15:33:31,listed,car/14894373/toyota/landcruiser-prado/vic/cranbourne/suv,55990.0,,,2021,Toyota,Landcruiser Prado,Gx,Wagon,85370,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14904871/toyota/kluger/vic/berwick/suv,56999.0,,,2021,Toyota,Kluger,Grande Hybrid Awd,Wagon,73540,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14839332/toyota/landcruiser-prado/vic/mornington/suv,28800.0,,,2005,Toyota,Landcruiser Prado,KAKADU,SUV,437000,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14804719/toyota/supra/vic/berwick/coupe,92999.0,,,2023,Toyota,Supra,Gts,Coupe,36790,Manual,,Premium,VIC
2026-01-25T15:33:31,listed,car/14853875/toyota/rav4/vic/berwick/suv,37499.0,,,2021,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,142147,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14882853/toyota/landcruiser-prado/vic/cranbourne/suv,58990.0,,,2021,Toyota,Landcruiser Prado,Gxl,Wagon,147552,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14840131/toyota/hilux/vic/berwick/dual-cab,47999.0,,,2020,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,114517,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14803755/toyota/rav4/vic/berwick/suv,29888.0,,,2017,Toyota,RAV4,Gxl (2Wd),Wagon,57716,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14794825/toyota/landcruiser/vic/berwick/suv,112999.0,,,2023,Toyota,Landcruiser,Lc300 Sahara Zx (4X4),Wagon,147687,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14838605/toyota/kluger/vic/berwick/suv,36999.0,,,2019,Toyota,Kluger,Gxl Black Edition (Awd),Wagon,106456,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14825316/toyota/kluger/vic/berwick/suv,36999.0,,,2019,Toyota,Kluger,Gxl (4X2),Wagon,69573,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14860698/toyota/yaris-cross/vic/mentone/suv,38990.0,,,2025,Toyota,Yaris Cross,GX,SUV,16602,,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14832266/toyota/hilux/vic/heidelberg/dual-cab,49777.0,,,2019,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,93409,Automatic,2026-11-26,Diesel,VIC
2026-01-25T15:33:31,listed,car/14925987/toyota/hilux/vic/berwick/single-cab,31999.0,,,2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,34232,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14923784/toyota/rav4/vic/cranbourne/suv,44990.0,,,2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,47885,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14924968/toyota/camry/vic/mornington/sedan,24988.0,,,2020,Toyota,Camry,Ascent,Sedan,172634,Automatic,2026-04-14,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14927429/toyota/kluger/vic/cranbourne/suv,53888.0,,,2023,Toyota,Kluger,Gx Hybrid Awd,Wagon,60804,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14925705/toyota/rav4/vic/cranbourne/suv,35490.0,,,2022,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,142681,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14923782/toyota/rav4/vic/cranbourne/suv,47990.0,,,2020,Toyota,RAV4,Cruiser Awd Hybrid,Wagon,54219,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14921755/toyota/c-hr/vic/mornington/suv,42990.0,,,2024,Toyota,C-HR,Gxl Hybrid,Wagon,32815,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14924535/toyota/corolla/vic/berwick/hatchback,36999.0,,,2020,Toyota,Corolla,Zr (Hybrid),Hatchback,17637,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14923755/toyota/corolla/vic/berwick/hatchback,19999.0,,,2014,Toyota,Corolla,Ascent Sport,Hatchback,83723,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14924760/toyota/kluger/vic/mornington/suv,35999.0,,,2019,Toyota,Kluger,Gxl (4X4),Wagon,118097,Automatic,2026-06-30,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14921238/toyota/hilux/vic/berwick/dual-cab,47999.0,,,2021,Toyota,Hilux,Sr (4X4),Double Cab Chassis,98306,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14921480/toyota/fj-cruiser/vic/cranbourne/suv,39990.0,,,2014,Toyota,FJ Cruiser,,Wagon,174772,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14921757/toyota/camry/vic/mornington/sedan,24990.0,,,2018,Toyota,Camry,Ascent,Sedan,95407,Automatic,2026-04-03,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14921707/toyota/corolla/vic/cranbourne/hatchback,24990.0,,,2016,Toyota,Corolla,Ascent Sport,Hatchback,25364,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14922837/toyota/corolla/vic/mornington/hatchback,20990.0,,,2019,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,128936,Automatic,2026-02-07,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14921756/toyota/hilux/vic/mornington/dual-cab,31990.0,,,2017,Toyota,Hilux,Sr Hi-Rider,Dual Cab Utility,130212,Automatic,2026-06-11,Diesel,VIC
2026-01-25T15:33:31,listed,car/14925710/toyota/fortuner/vic/cranbourne/suv,40888.0,,,2024,Toyota,Fortuner,Gx,Wagon,157715,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14925832/toyota/corolla/vic/berwick/hatchback,36999.0,,,2023,Toyota,Corolla,Zr,Hatchback,43007,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14923979/toyota/rav4/vic/cranbourne/suv,20990.0,,,2018,Toyota,RAV4,Gx (2Wd),Wagon,168309,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14810430/toyota/kluger/vic/cranbourne/suv,58990.0,,,2022,Toyota,Kluger,Gxl Hybrid Awd,Wagon,44324,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14871873/toyota/kluger/vic/cranbourne/suv,43990.0,,,2021,Toyota,Kluger,Gxl Awd,Wagon,91254,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14810389/toyota/fortuner/vic/cranbourne/suv,46990.0,,,2023,Toyota,Fortuner,Gx,Wagon,54300,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14904901/toyota/hilux/vic/cranbourne/dual-cab,61888.0,,,2023,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,49993,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14897158/toyota/hiace/vic/mornington/van,64990.0,,,2024,Toyota,HiAce,Slwb Barn Door,Van,43701,Automatic,2026-10-31,Diesel,VIC
2026-01-25T15:33:31,listed,car/14836046/toyota/landcruiser/vic/cranbourne/dual-cab,106990.0,,,2023,Toyota,Landcruiser,Lc79 Workmate,Double Cab Chassis,20227,Manual,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14869277/toyota/fortuner/vic/berwick/suv,60990.0,,,2023,Toyota,Fortuner,Crusade,Wagon,37857,Automatic,2026-05-12,Diesel,VIC
2026-01-25T15:33:31,listed,car/14843091/toyota/rav4/vic/cranbourne/suv,57490.0,,,2024,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,29639,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14850889/toyota/landcruiser/vic/cranbourne/suv,110990.0,,,2024,Toyota,Landcruiser,Lc300 Gxl (4X4),Wagon,52902,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14883764/toyota/hiace/vic/cranbourne/van,40990.0,,,2019,Toyota,HiAce,Lwb,Van,142657,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14837835/toyota/hilux/vic/cranbourne/single-cab,28990.0,,,2021,Toyota,Hilux,Workmate,Cab Chassis,34001,Manual,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14848748/toyota/corolla/vic/mornington/sedan,29990.0,,,2023,Toyota,Corolla,Ascent Sport Hybrid,Sedan,82308,Automatic,2025-12-22,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14855801/toyota/corolla-cross/vic/cranbourne/suv,39490.0,,,2024,Toyota,Corolla Cross,Gx 2Wd,Wagon,16191,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14810463/toyota/c-hr/vic/cranbourne/suv,26490.0,,,2019,Toyota,C-HR,(2Wd),Wagon,58092,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14917962/toyota/corolla/vic/berwick/hatchback,23999.0,,,2018,Toyota,Corolla,Ascent Sport,Hatchback,71478,Manual,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14917877/toyota/rav4/vic/cranbourne/suv,37490.0,,,2019,Toyota,RAV4,Edge Awd,Wagon,70979,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14917967/toyota/landcruiser/vic/berwick/suv,131999.0,,,2021,Toyota,Landcruiser,Lc200 Sahara (4X4),Wagon,70324,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14928832/toyota/landcruiser/vic/officer/dual-cab,89975.0,,,2013,Toyota,Landcruiser,Workmate (4X4),Double Cab Chassis,231767,Manual,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14925707/toyota/rav4/vic/cranbourne/suv,24990.0,,,2013,Toyota,RAV4,Gx (4X4),Wagon,103662,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14902273/toyota/gr86/vic/camberwell/coupe,48990.0,,,2024,Toyota,GR86,Gts,Coupe,10338,Automatic,2026-08-08,Premium,VIC
2026-01-25T15:33:31,listed,car/14797301/toyota/rav4/vic/camberwell/suv,59990.0,,,2024,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,5369,Automatic,2026-07-24,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14828772/toyota/landcruiser/vic/cranbourne/suv,108490.0,,,2023,Toyota,Landcruiser,Lc300 Gxl (4X4),Wagon,46794,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14886256/toyota/hiace/vic/cranbourne/van,58490.0,,,2024,Toyota,HiAce,Lwb (4 Door Option),Van,15568,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14852501/toyota/hilux/vic/berwick/single-cab,36888.0,,,2023,Toyota,Hilux,Workmate Hi-Rider (4X2),Cab Chassis,8243,Manual,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14884474/toyota/hiace/vic/mornington/people-mover,54990.0,,,2019,Toyota,HiAce,Commuter (12 Seats),Bus,91450,Automatic,2026-03-01,Diesel,VIC
2026-01-25T15:33:31,listed,car/14893946/toyota/corolla/vic/cranbourne/sedan,31990.0,,,2023,Toyota,Corolla,Ascent Sport Hybrid,Sedan,60396,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14873757/toyota/hilux/vic/berwick/dual-cab,45499.0,,,2021,Toyota,Hilux,Sr (4X4),Double Cab Pick Up,90000,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14837539/toyota/hilux/vic/cranbourne/dual-cab,60490.0,,,2023,Toyota,Hilux,Sr5 (4X4),Double Cab Chassis,37781,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14909665/toyota/hilux/vic/mornington/dual-cab,46990.0,,,2022,Toyota,Hilux,Sr (4X4),Double Cab Chassis,105354,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14867055/toyota/corolla/vic/berwick/sedan,26999.0,,,2022,Toyota,Corolla,Ascent Sport,Sedan,49971,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14894051/toyota/gr-yaris/vic/cranbourne/hatchback,39990.0,,,2020,Toyota,GR Yaris,Gr,Hatchback,46182,Manual,,Premium,VIC
2026-01-25T15:33:31,listed,car/14894164/toyota/corolla/vic/berwick/hatchback,29499.0,,,2023,Toyota,Corolla,Ascent Sport,Hatchback,34069,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14885055/toyota/yaris-cross/vic/cranbourne/suv,34990.0,,,2024,Toyota,Yaris Cross,Gx Hybrid,Wagon,29348,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14909664/toyota/hiace/vic/mornington/van,55990.0,,,2022,Toyota,HiAce,Slwb,Van,79227,Automatic,2026-03-27,Diesel,VIC
2026-01-25T15:33:31,listed,car/14810257/toyota/gr86/vic/cranbourne/coupe,47888.0,,,2024,Toyota,GR86,Gts,Coupe,2990,Manual,,Premium,VIC
2026-01-25T15:33:31,listed,car/14882883/toyota/rav4/vic/berwick/suv,55888.0,,,2023,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,38275,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14847882/toyota/landcruiser/vic/berwick/dual-cab,128888.0,,,2023,Toyota,Landcruiser,Lc79 Gxl,Double Cab Chassis,39191,Manual,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14852405/toyota/hiace/vic/cranbourne/van,56490.0,,,2021,Toyota,HiAce,Slwb,Van,38137,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14907535/toyota/landcruiser/vic/cranbourne/suv,141888.0,,,2023,Toyota,Landcruiser,Lc300 Gr-S (4X4),Wagon,82209,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14856242/toyota/landcruiser/vic/berwick/suv,114999.0,,,2022,Toyota,Landcruiser,Lc300 Vx (4X4),Wagon,79245,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14861091/toyota/rav4/vic/camberwell/suv,36990.0,,,2022,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,135055,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14852604/toyota/camry/vic/burwood/sedan,35000.0,,,2022,Toyota,Camry,Ascent,Sedan,24871,Automatic,2026-06-10,Premium,VIC
2026-01-25T15:33:31,listed,car/14848287/toyota/rav4/vic/bundoora/suv,38444.0,,,2021,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,61878,Automatic,2026-07-05,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14879417/toyota/yaris/vic/laverton-north/hatchback,22290.0,,,2019,Toyota,Yaris,Zr,Hatchback,23274,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14896078/toyota/rav4/vic/oakleigh/suv,55555.0,,,2023,Toyota,RAV4,Xse (Awd) Hybrid Premium Paint,Wagon,13859,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14881888/toyota/landcruiser-prado/vic/bundoora/suv,45400.0,,,2015,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,128957,Automatic,2026-01-14,Diesel,VIC
2026-01-25T15:33:31,listed,car/14911954/toyota/corolla/vic/cranbourne/hatchback,23490.0,,,2015,Toyota,Corolla,Ascent Sport,Hatchback,59751,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14877629/toyota/kluger/vic/cranbourne/suv,58333.0,,,2022,Toyota,Kluger,Gxl Hybrid Awd,Wagon,51612,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14786138/toyota/kluger/vic/mornington/suv,48888.0,,,2021,Toyota,Kluger,Gx Hybrid Awd,Wagon,50277,Automatic,2026-03-02,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14866077/toyota/corolla/vic/mornington/sedan,27990.0,,,2021,Toyota,Corolla,Ascent Sport Hybrid,Sedan,83133,Automatic,2026-03-19,Hybrid,VIC
