year,make,model,variant,body_type,odometer,transmission,rego,price,fuel_type,location,url,scrape_date,canonical_tag,canonical_reason
2023,Toyota,Kluger,Gxl Hybrid Awd,Wagon,49448,Automatic,,64990,Hybrid,VIC,car/14975465/toyota/kluger/vic/elsternwick/suv,2026-02-20T22:06:45,,
2019,Toyota,Landcruiser Prado,Gx (4X4),Wagon,122514,Automatic,2026-06-30,48990,Diesel,VIC,car/14975581/toyota/landcruiser-prado/vic/melbourne/suv,2026-02-20T22:06:45,,
2020,Toyota,RAV4,Gxl 2Wd Hybrid,Wagon,30925,Automatic,2026-08-20,41990,Hybrid,VIC,car/14974373/toyota/rav4/vic/melbourne/suv,2026-02-20T22:06:45,,
2024,Toyota,Landcruiser Prado,Kakadu,Wagon,18328,Automatic,,119990,Diesel,VIC,car/14974360/toyota/landcruiser-prado/vic/elsternwick/suv,2026-02-20T22:06:45,,
2021,Toyota,Landcruiser Prado,Kakadu,Wagon,34071,Automatic,,88990,Diesel,VIC,car/14974361/toyota/landcruiser-prado/vic/elsternwick/suv,2026-02-20T22:06:45,,
2012,Toyota,Corolla,Ascent,Hatchback,234925,Automatic,2026-04-15,8499,Unleaded,VIC,car/14964294/toyota/corolla/vic/ringwood/hatchback,2026-02-20T22:06:45,,
2007,Toyota,Corolla,Ascent Seca,Hatchback,177536,Manual,2026-03-18,5450,Unleaded,VIC,car/14977018/toyota/corolla/vic/moorabbin/hatchback,2026-02-20T22:06:45,,
1999,Toyota,Landcruiser,Rv (4X4),Wagon,368267,Automatic,2026-05-10,10999,Unleaded,VIC,car/14976754/toyota/landcruiser/vic/fawkner/suv,2026-02-20T22:06:45,,
2011,Toyota,Yaris,Yr,Hatchback,211032,Automatic,2026-04-14,6990,Unleaded,VIC,car/14976313/toyota/yaris/vic/thomastown/hatchback,2026-02-20T22:06:45,,
2019,Toyota,Camry,Ascent,Sedan,65661,Automatic,2026-06-24,30270,Unleaded,VIC,car/14976304/toyota/camry/vic/burwood/sedan,2026-02-20T22:06:45,,
2024,Toyota,Camry,Ascent,Sedan,41720,Automatic,2026-06-13,35000,Premium,VIC,car/14976305/toyota/camry/vic/burwood/sedan,2026-02-20T22:06:45,,
2022,Toyota,Landcruiser Prado,Gxl,Wagon,23329,Automatic,2026-07-24,71990,Diesel,VIC,car/14975580/toyota/landcruiser-prado/vic/camberwell/suv,2026-02-20T22:06:45,,
2019,Toyota,Camry,Ascent Sport,Sedan,34268,Automatic,,26999,Unleaded,VIC,car/14959196/toyota/camry/vic/laverton-north/sedan,2026-02-20T22:06:45,,
2003,Toyota,Camry,Ateva,Sedan,225786,Automatic,,5990,Unleaded,VIC,car/14976926/toyota/camry/vic/dandenong/sedan,2026-02-20T22:06:45,,
1991,Toyota,Landcruiser,Gxl (4X4),Wagon,375709,Automatic,2026-05-04,44990,Diesel,VIC,car/14976618/toyota/landcruiser/vic/bayswater/suv,2026-02-20T22:06:45,,
2016,Toyota,HiAce,Lwb,Van,218139,Automatic,,25990,Diesel,VIC,car/14976722/toyota/hiace/vic/dandenong/van,2026-02-20T22:06:45,,
2014,Toyota,Corolla,Ascent,Sedan,282550,Automatic,2026-04-14,10990,Unleaded,VIC,car/14976427/toyota/corolla/vic/dandenong/sedan,2026-02-20T22:06:45,,
2018,Toyota,Corolla,Ascent Sport,Hatchback,107303,Automatic,2026-04-16,21999,Unleaded,VIC,car/14963915/toyota/corolla/vic/ringwood/hatchback,2026-02-20T22:06:45,,
2019,Toyota,Camry,Ascent,Sedan,94669,Automatic,2026-01-01,26990,Unleaded,VIC,car/14971179/toyota/camry/vic/ferntree-gully/sedan,2026-02-20T22:06:45,,
2008,Toyota,Hilux,SR5,Ute Tray,300000,Automatic,,27999,Diesel,VIC,car/14973243/toyota/hilux/vic/hoppers-crossing/pickup,2026-02-20T22:06:45,,
2008,Toyota,Kluger,Kx-R (Fwd) 5 Seat,Wagon,387545,Automatic,2026-03-30,9999,Unleaded,VIC,car/14952903/toyota/kluger/vic/ringwood/suv,2026-02-20T22:06:45,,
2008,Toyota,Aurion,Prodigy,Sedan,184767,Automatic,2026-07-15,7888,Unleaded,VIC,car/14975208/toyota/aurion/vic/dandenong/sedan,2026-02-20T22:06:45,,
2018,Toyota,Voxy,HYBRID,SUV,121700,Automatic,,29990,Other,VIC,car/14975292/toyota/voxy/vic/dandenong/suv,2026-02-20T22:06:45,,
2017,Toyota,Hilux,Workmate,Cab Chassis,234908,Automatic,,17888,Unleaded,VIC,car/14976896/toyota/hilux/vic/dandenong-south/single-cab,2026-02-20T22:06:45,,
2018,Toyota,Hilux,SR,Ute Tray,200041,Manual,,34888,Diesel,VIC,car/14976897/toyota/hilux/vic/dandenong-south/pickup,2026-02-20T22:06:45,,
2013,Toyota,86,Gts,Coupe,96040,Manual,,26990,Premium,VIC,car/14975337/toyota/86/vic/cranbourne/coupe,2026-02-20T22:06:45,,
2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,39993,Automatic,,45990,Hybrid,VIC,car/14975339/toyota/rav4/vic/cranbourne/suv,2026-02-20T22:06:45,,
2017,Toyota,Camry,Rz S.E.,Sedan,194205,Automatic,2026-07-24,16990,Unleaded,VIC,car/14976226/toyota/camry/vic/mornington/sedan,2026-02-20T22:06:45,,
2025,Toyota,Corolla,Levin Zr,Hatchback,17084,Automatic,2026-07-07,36780,Unleaded,VIC,car/14961201/toyota/corolla/vic/berwick/hatchback,2026-02-20T22:06:45,,
2015,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,212350,Automatic,2026-08-14,37990,Diesel,VIC,car/14974772/toyota/landcruiser-prado/vic/mornington/suv,2026-02-20T22:06:45,,
2024,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,45594,Automatic,,45990,Hybrid,VIC,car/14973439/toyota/rav4/vic/mornington/suv,2026-02-20T22:06:45,,
2025,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,3065,Automatic,,53990,Hybrid,VIC,car/14973397/toyota/rav4/vic/cranbourne/suv,2026-02-20T22:06:45,,
2025,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,5841,Automatic,,60990,Hybrid,VIC,car/14977248/toyota/rav4/vic/elsternwick/suv,2026-02-20T22:06:45,,
2022,Toyota,Kluger,Gxl Hybrid Awd,Wagon,108152,Automatic,2026-10-10,51990,Hybrid,VIC,car/14976725/toyota/kluger/vic/melbourne/suv,2026-02-20T22:06:45,,
2022,Toyota,Corolla,Zr,Hatchback,28457,Automatic,2026-04-05,35888,Unleaded,VIC,car/14976508/toyota/corolla/vic/tottenham/hatchback,2026-02-20T22:06:45,,
2020,Toyota,RAV4,Gx (2Wd),Wagon,92292,Automatic,2026-05-27,32888,Unleaded,VIC,car/14976069/toyota/rav4/vic/tottenham/suv,2026-02-20T22:06:45,,
2014,Toyota,Camry,Atara S,Sedan,186836,Automatic,2026-08-28,13990,Unleaded,VIC,car/14975715/toyota/camry/vic/preston/sedan,2026-02-20T22:06:45,,
2020,Toyota,RAV4,Gxl Awd Hybrid,Wagon,93700,Automatic,,38990,Hybrid,VIC,car/14975656/toyota/rav4/vic/elsternwick/suv,2026-02-20T22:06:45,,
2022,Toyota,Landcruiser Prado,Gxl,Wagon,132184,Automatic,,59990,Diesel,VIC,car/14975467/toyota/landcruiser-prado/vic/elsternwick/suv,2026-02-20T22:06:45,,
2020,Toyota,Prius,A,Hatch,105238,Automatic,,22995,Hybrid,VIC,car/14791181/toyota/prius/vic/maidstone/hatchback,2026-02-20T22:06:45,,
2022,Toyota,Hilux,Sr5 (4X4),Dual Cab Utility,51846,Manual,2026-05-27,44980,Diesel,VIC,car/14979372/toyota/hilux/vic/berwick/dual-cab,2026-02-24T21:06:29,,
2014,Toyota,Corolla,Ascent,Hatchback,144534,Automatic,,14980,Unleaded,VIC,car/14970276/toyota/corolla/vic/springvale/hatchback,2026-02-24T21:06:29,,
2020,Toyota,C-HR,Gxl (2Wd),Wagon,45381,Automatic,,26980,Premium,VIC,car/14946259/toyota/c-hr/vic/springvale/suv,2026-02-24T21:06:29,,
2021,Toyota,Hilux,Sr Hi-Rider,Double Cab Pick Up,70153,Automatic,,43888,Diesel,VIC,car/14970643/toyota/hilux/vic/oakleigh/dual-cab,2026-02-24T21:06:29,,
2003,Toyota,Camry,SPORTIVO,Sedan,379676,Automatic,2026-03-30,4999,Unleaded,VIC,car/14960359/toyota/camry/vic/briar-hill/limousine,2026-02-24T21:06:29,,
2023,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,37691,Automatic,2026-05-14,54990,Hybrid,VIC,car/14957339/toyota/rav4/vic/south-melbourne/suv,2026-02-24T21:06:29,,
2017,Toyota,Hilux,Sr5 (4X4),Dual Cab Utility,260000,Automatic,2026-03-16,34990,Diesel,VIC,car/14977930/toyota/hilux/vic/tullamarine/dual-cab,2026-02-24T21:06:29,,
2020,Toyota,RAV4,Gx Awd Hybrid,Wagon,105085,Automatic,2026-06-30,30868,Hybrid,VIC,car/14978017/toyota/rav4/vic/epping/suv,2026-02-24T21:06:29,,
2003,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,347285,Manual,,14999,Diesel,VIC,car/14978725/toyota/hilux/vic/ravenhall/dual-cab,2026-02-24T21:06:29,,
2025,Toyota,Kluger,Gxl Hybrid Awd,Wagon,9276,Automatic,,72888,Hybrid,VIC,car/14978195/toyota/kluger/vic/oakleigh/suv,2026-02-24T21:06:29,,
2013,Toyota,HiAce,Commuter,Bus,93312,Automatic,2026-03-05,34990,Unleaded,VIC,car/14977744/toyota/hiace/vic/maidstone/people-mover,2026-02-24T21:06:29,,
2025,Toyota,Yaris,Ascent Sport Hybrid,Hatchback,17191,Automatic,,31999,Hybrid,VIC,car/14975472/toyota/yaris/vic/oakleigh/hatchback,2026-02-24T21:06:29,,
2019,Toyota,Kluger,Gxl (4X2),Wagon,7850,Automatic,,36990,Unleaded,VIC,car/14979737/toyota/kluger/vic/maidstone/suv,2026-02-24T21:06:29,,
2021,Toyota,Corolla,Ascent Sport (Hybrid),Sedan,71072,Automatic,,28990,Hybrid,VIC,car/14973822/toyota/corolla/vic/oakleigh/sedan,2026-02-24T21:06:29,,
2022,Toyota,Corolla,Ascent Sport,Hatchback,69816,Automatic,2026-11-22,26990,Unleaded,VIC,car/14978141/toyota/corolla/vic/camberwell/hatchback,2026-02-24T21:06:29,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,39126,Automatic,,29990,Hybrid,VIC,car/14977854/toyota/corolla/vic/mentone/hatchback,2026-02-24T21:06:29,,
2021,Toyota,Hilux,Sr (4X4),Double Cab Pick Up,190000,Automatic,2026-05-10,43990,Diesel,VIC,car/14977899/toyota/hilux/vic/tullamarine/dual-cab,2026-02-24T21:06:29,,
2022,Toyota,Hilux,Sr Hi-Rider (4X2),Double Cab Pick Up,52840,Automatic,2022-06-23,42997,Diesel,VIC,car/14978992/toyota/hilux/vic/fawkner/dual-cab,2026-02-24T21:06:29,,
1997,Toyota,Camry,Csi,Sedan,263388,Automatic,2027-02-04,4990,Unleaded,VIC,car/14980095/toyota/camry/vic/west-footscray/sedan,2026-02-24T21:06:29,,
2025,Toyota,YARIS CROSS HYBRID,YARIS CROSS HYBRID GXL 1.5L AUTO CVT HATCH,Hatch,4706,,2026-09-30,37990,Hybrid,VIC,car/14974801/toyota/yaris-cross-hybrid/vic/camberwell/hatchback,2026-02-24T21:06:29,,
2017,Toyota,Yaris,Sx,Hatchback,133650,Manual,,14888,Unleaded,VIC,car/14979968/toyota/yaris/vic/thomastown/hatchback,2026-02-24T21:06:29,,
2022,Toyota,Yaris Cross,Urban Hybrid (Awd),Wagon,56418,Automatic,2026-02-20,34990,Hybrid,VIC,car/14979960/toyota/yaris-cross/vic/south-morang/suv,2026-02-24T21:06:29,,
2008,Toyota,Hilux,WORKMATE TGN16R 08 UPGRADE,Ute Tray,215501,Automatic,2026-12-23,11990,Unleaded,VIC,car/14979195/toyota/hilux/vic/west-footscray/pickup,2026-02-24T21:06:29,,
2020,Toyota,Camry,Ascent,Sedan,39619,Automatic,2026-06-08,28990,Unleaded,VIC,car/14979256/toyota/camry/vic/brighton/sedan,2026-02-24T21:06:29,,
2013,Toyota,Yaris,Yr,Hatchback,44800,Manual,,14990,Unleaded,VIC,car/14978598/toyota/yaris/vic/mentone/hatchback,2026-02-24T21:06:29,,
2018,Toyota,Corolla,Hybrid,Hatchback,109023,Automatic,2026-03-09,23990,Hybrid,VIC,car/14980026/toyota/corolla/vic/coburg-north/hatchback,2026-02-24T21:06:29,,
2023,Toyota,Hilux,ROGUE,Ute Tray,81488,Automatic,2026-04-12,62888,Other,VIC,car/14980237/toyota/hilux/vic/south-melbourne/pickup,2026-02-24T21:06:29,,
2010,Toyota,Corolla,Ascent,Hatchback,172501,Automatic,2026-05-11,11990,Unleaded,VIC,car/14975919/toyota/corolla/vic/ringwood/hatchback,2026-02-24T21:06:29,,
2021,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,98144,Automatic,,37888,Hybrid,VIC,car/14973820/toyota/rav4/vic/oakleigh/suv,2026-02-24T21:06:29,,
2015,Toyota,Corolla,Sx,Sedan,163987,Automatic,2026-03-31,17990,Unleaded,VIC,car/14973652/toyota/corolla/vic/ringwood/sedan,2026-02-24T21:06:29,,
2011,Toyota,Corolla,Ascent Sport,Hatchback,176593,Automatic,2026-08-07,9990,Unleaded,VIC,car/14979341/toyota/corolla/vic/dingley-village/hatchback,2026-02-24T21:06:29,,
2023,Toyota,Yaris Cross,Gx Hybrid,Wagon,87197,Automatic,,30990,Hybrid,VIC,car/14974685/toyota/yaris-cross/vic/south-morang/suv,2026-02-24T21:06:29,,
2017,Toyota,Corolla,Hybrid,Hatchback,69449,Automatic,,23888,Hybrid,VIC,car/14970200/toyota/corolla/vic/oakleigh/hatchback,2026-02-24T21:06:29,,
2022,Toyota,Kluger,Gx Hybrid Awd,Wagon,33022,Automatic,,52888,Hybrid,VIC,car/14969756/toyota/kluger/vic/oakleigh/suv,2026-02-24T21:06:29,,
2023,Toyota,Corolla,Zr Hybrid,Hatchback,29258,Automatic,2026-05-09,39777,Hybrid,VIC,car/14970561/toyota/corolla/vic/heidelberg/hatchback,2026-02-24T21:06:29,,
2020,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,39632,Automatic,2026-08-13,29555,Hybrid,VIC,car/14970090/toyota/corolla/vic/heidelberg/hatchback,2026-02-24T21:06:29,,
2019,Toyota,RAV4,Gxl 2Wd Hybrid,Wagon,31356,Automatic,2026-08-13,39777,Hybrid,VIC,car/14969194/toyota/rav4/vic/heidelberg/suv,2026-02-24T21:06:29,,
2020,Toyota,RAV4,Gxl 2Wd Hybrid,Wagon,70864,Automatic,2026-07-22,38990,Hybrid,VIC,car/14961310/toyota/rav4/vic/camberwell/suv,2026-02-24T21:06:29,,
2022,Toyota,Camry,Ascent,Sedan,88085,Automatic,,30990,Premium,VIC,car/14980024/toyota/camry/vic/elsternwick/sedan,2026-02-24T21:06:29,,
2022,Toyota,Landcruiser,Lc300 Sahara (4X4),Wagon,107576,Automatic,2027-02-07,116808,Diesel,VIC,car/14979121/toyota/landcruiser/vic/mulgrave/suv,2026-02-24T21:06:29,,
2011,Toyota,Corolla,Ascent,Hatchback,22222,Automatic,2026-09-01,16777,Unleaded,VIC,car/14978636/toyota/corolla/vic/heidelberg/hatchback,2026-02-24T21:06:29,,
2022,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,118143,Automatic,2026-09-30,35990,Hybrid,VIC,car/14982434/toyota/rav4/vic/south-morang/suv,2026-02-24T21:06:29,,
2022,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,118130,Automatic,2026-09-30,35990,Hybrid,VIC,car/14982435/toyota/rav4/vic/south-morang/suv,2026-02-24T21:06:29,,
2011,Toyota,Tarago,Glx V6,Wagon,142000,Automatic,2026-08-31,19990,Premium,VIC,car/14981668/toyota/tarago/vic/camberwell/people-mover,2026-02-24T21:06:29,,
2024,Toyota,Corolla,Sx Hybrid,Hatchback,24023,Automatic,2027-01-18,36990,Hybrid,VIC,car/14981233/toyota/corolla/vic/oakleigh/hatchback,2026-02-24T21:06:29,,
2022,Toyota,RAV4,Gx (2Wd),Wagon,38267,Automatic,2026-04-16,38777,Unleaded,VIC,car/14969041/toyota/rav4/vic/heidelberg/suv,2026-02-24T21:06:29,,
2021,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,156000,Automatic,2026-06-21,44999,Diesel,VIC,car/14947861/toyota/hilux/vic/oakleigh/dual-cab,2026-02-24T21:06:29,,
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,91300,Automatic,,38888,Hybrid,VIC,car/14970889/toyota/rav4/vic/oakleigh/suv,2026-02-24T21:06:29,,
2015,Toyota,Yaris,Ascent,Hatchback,68235,Automatic,,17980,Unleaded,VIC,car/14961534/toyota/yaris/vic/springvale/hatchback,2026-02-24T21:06:29,,
2016,Toyota,RAV4,Gx (2Wd),Wagon,119890,Automatic,,23990,Unleaded,VIC,car/14960679/toyota/rav4/vic/elsternwick/suv,2026-02-24T21:06:29,,
2004,Toyota,Camry,Altise,Sedan,119431,Automatic,2026-09-01,8490,Unleaded,VIC,car/14948849/toyota/camry/vic/oakleigh-south/sedan,2026-02-24T21:06:29,,
2020,Toyota,Landcruiser,Workmate (4X4),Cab Chassis,233370,Manual,,59888,Diesel,VIC,car/14943895/toyota/landcruiser/vic/dandenong-south/single-cab,2026-02-24T21:06:29,,
2024,Toyota,Hilux,Workmate (4X4),Double Cab Pick Up,19113,Manual,,46990,Diesel,VIC,car/14974168/toyota/hilux/vic/frankston/dual-cab,2026-02-24T21:06:29,,
2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,48273,Automatic,,44888,Hybrid,VIC,car/14979141/toyota/rav4/vic/cranbourne/suv,2026-02-24T21:06:29,,
2014,Toyota,Prius V,I-Tech,Wagon,146906,Automatic,2026-04-09,19999,Hybrid,VIC,car/14979800/toyota/prius-v/vic/upper-ferntree-gully/wagon,2026-02-24T21:06:29,,
2021,Toyota,Landcruiser,Lc200 Gx (4X4),Wagon,180649,Automatic,,71990,Diesel,VIC,car/14976734/toyota/landcruiser/vic/mornington/suv,2026-02-24T21:06:29,,
2016,Toyota,Corolla,Ascent Sport,Hatchback,83884,Automatic,,19990,Unleaded,VIC,car/14978196/toyota/corolla/vic/narre-warren/hatchback,2026-02-24T21:06:29,,
2019,Toyota,Camry,Ascent Sport (Hybrid),Sedan,128111,Automatic,,29888,Hybrid,VIC,car/14972708/toyota/camry/vic/cranbourne/sedan,2026-02-24T21:06:29,,
2023,Toyota,Camry,Ascent,Sedan,25775,Automatic,2026-05-31,36990,Premium,VIC,car/14976337/toyota/camry/vic/seaford/sedan,2026-02-24T21:06:29,,
2009,Toyota,RAV4,Cv (4X4),Wagon,200134,Manual,2026-10-31,9990,Unleaded,VIC,car/14975468/toyota/rav4/vic/seaford/suv,2026-02-24T21:06:29,,
2020,Toyota,Hilux,Sr (4X4),Double Cab Chassis,81293,Automatic,,42975,Diesel,VIC,car/14979898/toyota/hilux/vic/officer/dual-cab,2026-02-24T21:06:29,,
2019,Toyota,HiAce,Commuter (12 Seats),Bus,69151,Automatic,,61888,Diesel,VIC,car/14973926/toyota/hiace/vic/croydon/people-mover,2026-02-24T21:06:29,,
2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,49628,Automatic,,31990,Hybrid,VIC,car/14976910/toyota/corolla/vic/mornington/hatchback,2026-02-24T21:06:29,,
2016,Toyota,Camry,Altise,Sedan,151289,Automatic,2026-09-28,15888,Unleaded,VIC,car/14982938/toyota/camry/vic/dandenong/sedan,2026-02-24T21:06:29,,
2012,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,291569,Automatic,2026-05-28,27975,Diesel,VIC,car/14982263/toyota/hilux/vic/officer/dual-cab,2026-02-24T21:06:29,,
2019,Toyota,Landcruiser,Gxl (4X4),Double Cab Chassis,57942,Manual,,109999,Diesel,VIC,car/14981736/toyota/landcruiser/vic/berwick/dual-cab,2026-02-24T21:06:29,,
2021,Toyota,Fortuner,Crusade,Wagon,114801,Automatic,2026-07-15,47800,Diesel,VIC,car/14981336/toyota/fortuner/vic/berwick/suv,2026-02-24T21:06:29,,
2017,Toyota,Landcruiser,Sahara (4X4),Wagon,167105,Automatic,2026-03-16,88800,Diesel,VIC,car/14981338/toyota/landcruiser/vic/berwick/suv,2026-02-24T21:06:29,,
2015,Toyota,Corolla,Ascent Sport,Hatchback,121103,Automatic,2026-05-05,14990,Unleaded,VIC,car/14981151/toyota/corolla/vic/mornington/hatchback,2026-02-24T21:06:29,,
2020,Toyota,Landcruiser Prado,Kakadu,Wagon,73461,Automatic,2026-07-28,76990,Diesel,VIC,car/14981167/toyota/landcruiser-prado/vic/frankston/suv,2026-02-24T21:06:29,,
2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,27114,Automatic,,46990,Hybrid,VIC,car/14981210/toyota/rav4/vic/cranbourne/suv,2026-02-24T21:06:29,,
2018,Toyota,HiAce,Lwb,Van,134802,Automatic,,30999,Unleaded,VIC,car/14980984/toyota/hiace/vic/berwick/van,2026-02-24T21:06:29,,
2023,Toyota,Camry,Ascent,Sedan,38375,Automatic,2026-05-31,35990,Premium,VIC,car/14976555/toyota/camry/vic/seaford/sedan,2026-02-24T21:06:29,,
2023,Toyota,Yaris Cross,Gx Hybrid,Wagon,52895,Automatic,,32990,Hybrid,VIC,car/14979140/toyota/yaris-cross/vic/narre-warren/suv,2026-02-24T21:06:29,,
2006,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,387050,Manual,,19987,Diesel,VIC,car/14979627/toyota/hilux/vic/ferntree-gully/dual-cab,2026-02-24T21:06:29,,
2015,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,169338,Automatic,,38888,Diesel,VIC,car/14979900/toyota/hilux/vic/cranbourne/dual-cab,2026-02-24T21:06:29,,
2018,Toyota,Camry,Ascent,Sedan,93159,Automatic,,24990,Unleaded,VIC,car/14979548/toyota/camry/vic/sunbury/sedan,2026-02-24T21:06:29,,
2011,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,197427,Manual,2026-04-07,31390,Diesel,VIC,car/14979865/toyota/hilux/vic/bayswater/dual-cab,2026-02-24T21:06:29,,
2022,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,93833,Automatic,,40990,Hybrid,VIC,car/14979138/toyota/rav4/vic/narre-warren/suv,2026-02-24T21:06:29,,
2019,Toyota,Hilux,SR5,Ute Tray,197787,Automatic,2026-03-07,38888,Diesel,VIC,car/14979849/toyota/hilux/vic/dandenong-south/pickup,2026-02-24T21:06:29,,
2010,Toyota,Corolla,Ascent,Hatchback,129500,Automatic,2026-06-13,12500,Unleaded,VIC,car/14971948/toyota/corolla/vic/dandenong/hatchback,2026-02-24T21:06:29,,
2019,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,175770,Automatic,2026-09-02,43987,Diesel,VIC,car/14980955/toyota/hilux/vic/ferntree-gully/dual-cab,2026-02-24T21:06:29,,
2016,Toyota,Landcruiser,Gxl (4X4),Wagon,145809,Automatic,2026-03-23,79990,Diesel,VIC,car/14976911/toyota/landcruiser/vic/mornington/suv,2026-02-24T21:06:29,,
2022,Toyota,Landcruiser,Lc300 Sahara (4X4),Wagon,94602,Automatic,2026-06-17,122970,Diesel,VIC,car/14978632/toyota/landcruiser/vic/keysborough/suv,2026-02-24T21:06:29,,
2014,Toyota,RAV4,Gx (2Wd),Wagon,140123,Automatic,,19888,Unleaded,VIC,car/14970441/toyota/rav4/vic/berwick/suv,2026-02-24T21:06:29,,
2020,Toyota,RAV4,Cruiser (2Wd),Wagon,29433,Automatic,2026-09-12,41990,Unleaded,VIC,car/14885222/toyota/rav4/vic/hoppers-crossing/suv,2026-02-24T21:06:29,,
2021,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,102513,Automatic,,40888,Hybrid,VIC,car/14963670/toyota/rav4/vic/berwick/suv,2026-02-24T21:06:29,,
2025,Toyota,Camry,Ascent Hybrid,Sedan,12901,Automatic,,43990,Hybrid,VIC,car/14955433/toyota/camry/vic/narre-warren/sedan,2026-02-24T21:06:29,,
2017,Toyota,Camry,Altise,Sedan,147919,Automatic,2025-12-06,16990,Unleaded,VIC,car/14686213/toyota/camry/vic/murrumbeena/sedan,2026-02-24T21:06:29,,
2003,Toyota,Avensis,Verso Glx,Wagon,256112,Automatic,2026-04-07,7490,Unleaded,VIC,car/14740621/toyota/avensis/vic/sunshine-north/people-mover,2026-02-24T21:06:29,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Toyota,Corolla,Ascent Sport,Hatchback,77932,Automatic,2026-04-16,19900,Unleaded,VIC,car/14983237/toyota/corolla/vic/port-melbourne/hatchback,2026-02-25T22:27:40,,
2022,Toyota,Yaris Cross,GX,SUV,14576,,,32777,Other,VIC,car/14983656/toyota/yaris-cross/vic/melbourne/suv,2026-02-25T22:27:40,,
2014,Toyota,Kluger,Gx (4X4),Wagon,259452,Automatic,,17989,Unleaded,VIC,car/14983297/toyota/kluger/vic/maidstone/suv,2026-02-25T22:27:40,,
2019,Toyota,Corolla,Ascent,Sedan,68774,Automatic,2026-03-04,22990,Unleaded,VIC,car/14982673/toyota/corolla/vic/preston/sedan,2026-02-25T22:27:40,,
2019,Toyota,RAV4,Gxl (2Wd),Wagon,141418,Automatic,2026-03-19,28800,Unleaded,VIC,car/14982860/toyota/rav4/vic/port-melbourne/suv,2026-02-25T22:27:40,,
2022,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,144301,Automatic,,34990,Hybrid,VIC,car/14981273/toyota/rav4/vic/melbourne/suv,2026-02-25T22:27:40,,
2023,Toyota,Hilux,Rogue (4X4),Double Cab Pick Up,81488,Automatic,2026-04-12,62888,Diesel,VIC,car/14980237/toyota/hilux/vic/south-melbourne/dual-cab,2026-02-25T22:27:40,,
2009,Toyota,Corolla,Ascent,Sedan,279000,Automatic,,5999,Unleaded,VIC,car/14983000/toyota/corolla/vic/northcote/sedan,2026-02-25T22:27:40,,
2019,Toyota,Corolla,Ascent Sport (Hybrid),Sedan,23341,Automatic,,29555,Hybrid,VIC,car/14979984/toyota/corolla/vic/melbourne/sedan,2026-02-25T22:27:40,,
2014,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,241890,Automatic,2026-04-22,29997,Diesel,VIC,car/14978651/toyota/hilux/vic/fawkner/dual-cab,2026-02-25T22:27:40,,
2024,Toyota,Kluger,Gx Awd,Wagon,45175,Automatic,,51880,Unleaded,VIC,car/14954953/toyota/kluger/vic/deer-park/suv,2026-02-25T22:27:40,,
2021,Toyota,Kluger,Gx 2Wd,Wagon,126753,Automatic,2026-04-29,35888,Premium,VIC,car/14970714/toyota/kluger/vic/deer-park/suv,2026-02-25T22:27:40,,
2021,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,131517,Automatic,2026-03-01,25888,Hybrid,VIC,car/14954955/toyota/corolla/vic/deer-park/hatchback,2026-02-25T22:27:40,,
2003,Toyota,Echo,,Sedan,262213,Manual,2026-05-13,2900,Unleaded,VIC,car/14982858/toyota/echo/vic/oakleigh-south/sedan,2026-02-25T22:27:40,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,16725,Automatic,,30990,Hybrid,VIC,car/14970056/toyota/corolla/vic/ferntree-gully/sedan,2026-02-25T22:27:40,,
2006,Toyota,HiAce,Lwb,Van,431858,Manual,2026-08-01,9999,Unleaded,VIC,car/14977715/toyota/hiace/vic/ringwood/van,2026-02-25T22:27:40,,
