year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,referral_reason,status,canonical_tag,canonical_reason
2014,peugeot,308,allure,hatchback,5.0,,,VF3L35GXVES272053,1IJ9UW,,Unregistered,,4.0,1.6,petrol,automatic,89367.0,,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21062142/motor-vehicles-motor-cycles/2014-peugeot-308-allure-automatic-hatchback,dents or marks on body consistent with age and kilometres.,,,,,Dents or marks on body consistent with age and kilometres.,referred,unclassified,[out_of_scope]
2014,mitsubishi,lancer,ralliart cj,sedan,5.0,,,JMFSMCY4AEU000432,ART815,,21-10-2026,,4.0,2,petrol,automatic,158564.0,,White,Black,Yes,Yes,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21062344/motor-vehicles-motor-cycles/2014-mitsubishi-lancer-ralliart-cj-automatic-sedan,please refer to the photos or arrange inspection to view the condition of this vehicle.,,,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,unclassified,[out_of_scope]
2016,hyundai,accent,active rb,hatchback,5.0,,,KMHCT51BTHU303494,No plates,,Unregistered,,4.0,1.4,petrol,cvt,136569.0,,Silver,Black,Yes,Yes,Yes,Partial,Yes,vic,https://www.grays.com/lot/0001-21062346/motor-vehicles-motor-cycles/2016-hyundai-accent-active-rb-cvt-hatchback,"dents or marks on body consistent with age and kilometres.
transmission requires attention strongly recommend inspection by qualified third party
door card damaged.
engine light on",,,,,"Dents or marks on body consistent with age and kilometres.
Transmission Requires attention Strongly recommend inspection by qualified third party
Door card Damaged.
Engine light ON",referred,unclassified,[out_of_scope]
2015,mazda,6,touring gj,wagon,5.0,,,JM0GJ102200206072,1EQ6WC,,11-02-2026,,4.0,2.2,diesel,automatic,144263.0,,Blue,Black Leather,Yes,Yes,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21062347/motor-vehicles-motor-cycles/2015-mazda-6-touring-gj-turbo-diesel-automatic-wagon,"dents or marks on body consistent with age and kilometres.
dents or marks on body consistent with age and kilometres.
back seat worn.",,,,,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Back Seat worn.",referred,unclassified,[out_of_scope]
2019,audi,a5,2.0 tfsi f5,hatchback,5.0,,,WAUZZZF50KA077479,BDW949,,30-04-2026,,4.0,2,petrol,automatic,85800.0,,White,Black Leather,Yes,Yes,Yes,Partial,Yes,vic,https://www.grays.com/lot/0001-21062406/motor-vehicles-motor-cycles/2019-audi-a5-2-0-tfsi-f5-automatic-hatchback,"windscreen chipped or cracked.
door card worn.
medium scratch on around vehicle",,,,,"Windscreen Chipped or Cracked.
Door card Worn.
Medium Scratch on Around vehicle",referred,unclassified,[out_of_scope]
2021,ford,everest,trend rwd uaii 10,wagon,7.0,,,MNAAXXMAWAMA37126,1UH6HJ,,25-05-2026,,4.0,2,diesel,automatic,100406.0,,White,Black Leather,Yes,Yes,Yes,Partial,Yes,vic,https://www.grays.com/lot/0001-21062407/motor-vehicles-motor-cycles/2021-ford-everest-trend-rwd-uaii-turbo-diesel-10-auto-7-seats-wagon,"dents or marks on body consistent with age and kilometres.
dents or marks on body consistent with age and kilometres.",,,,,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.",referred,unclassified,[out_of_scope]
2021,kia,carnival,s ka4,people mover,8.0,,,KNANB81BMN6150509,1UY8DZ,,07-12-2026,,4.0,2.2,diesel,automatic,28336.0,,Grey,Grey,Yes,Yes,No,Yes,Yes,vic,https://www.grays.com/lot/0001-21062409/motor-vehicles-motor-cycles/2021-kia-carnival-s-ka4-turbo-diesel-auto-8-speed-8-seats-people-mover,dents or marks on body consistent with age and kilometres.,,,,,Dents or marks on body consistent with age and kilometres.,referred,unclassified,[out_of_scope]
2020,holden,commodore,sportwagon lt zb 9,wagon,5.0,,,W0VZM8EC1L1027449,1SP5S0,,Unregistered,,4.0,2,petrol,automatic,142091.0,,White,Grey,Yes,No,Yes,Partial,Yes,vic,https://www.grays.com/lot/0001-21062410/motor-vehicles-motor-cycles/2020-holden-commodore-sportwagon-lt-zb-9-auto-wagon,"medium scratch on around vehicle
medium dent on around vehicle",,,,,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle",referred,unclassified,[out_of_scope]
2005,toyota,hilux,sr5 (4x4) kun26r,dual cab,5.0,,,MR0FZ29G801527064,2DL8GC,,06-02-2026,,4.0,3,diesel,automatic,183081.0,,Black,Grey,Yes,No,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21062402/motor-vehicles-motor-cycles/2005-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-automatic-dual-cab,"medium scratch on some places
medium dent on some places
paint peeling around vehicle
corrosion visible around vehicle
front seat worn front
front and rear cracked bumper.
body/panel damage rhf parker
windscreen chipped or cracked.
seat torn drivers
door card worn.
dents or marks on body consistent with age and kilometres.",,,,,"Medium Scratch on Some Places
Medium Dent on Some Places
Paint peeling Around Vehicle
Corrosion visible Around Vehicle
Front Seat worn Front
Front and Rear Cracked bumper.
Body/panel damage Rhf parker
Windscreen Chipped or Cracked.
Seat Torn drivers
Door card Worn.
Dents or marks on body consistent with age and kilometres.",referred,toyota_hilux_dualcab_ute_diesel_auto_sr5_4x4_2005_2014,[ok]
2016,ford,mondeo,titanium md,hatchback,5.0,,,WF0EXXWPCEGT53570,ALZ180,,31-03-2026,,4.0,2,diesel,automatic,119658.0,,White,Black Leather,Yes,Yes,Yes,Partial,Yes,vic,https://www.grays.com/lot/0001-21062077/motor-vehicles-motor-cycles/2016-ford-mondeo-titanium-md-turbo-diesel-automatic-hatchback,"large scuff on around vehicle
dents or marks on body consistent with age and kilometres.",,,,,"Large Scuff on Around vehicle
Dents or marks on body consistent with age and kilometres.",referred,unclassified,[out_of_scope]
2016,subaru,wrx,premium v1,sedan,5.0,,,JF1VAGK85HG015338,1IK3LZ,,27-03-2026,,4.0,2,petrol,cvt,198616.0,,Blue,Black Leather,Yes,Yes,Yes,Partial,Yes,vic,https://www.grays.com/lot/0001-21062370/motor-vehicles-motor-cycles/2016-subaru-wrx-premium-v1-cvt-sedan,"windscreen chipped or cracked.
paint fading bonnet
medium scratch on around vehicle
dents or marks on body consistent with age and kilometres.",,,,,"Windscreen Chipped or Cracked.
Paint fading Bonnet
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres.",referred,unclassified,[out_of_scope]
2013,bmw,x5,xdrive 40d sport e70 lci t d,wagon,7.0,,,WBAZW620300A92680,1NA8JE,,Unregistered,,6.0,3,diesel,automatic,260355.0,,White,Black Leather,Yes,Yes,Yes,No,Yes,vic,https://www.grays.com/lot/0001-21062371/motor-vehicles-motor-cycles/2013-bmw-x5-xdrive-40d-sport-e70-lci-t-d-auto-8-speed-7-seats-wagon,"engine idling rough
other warning light on
dents or marks on body consistent with age and kilometres.",,,,,"Engine idling rough
Other Warning light ON
Dents or marks on body consistent with age and kilometres.",referred,unclassified,[out_of_scope]
2016,renault,kangoo,van,van,2.0,,,VF1FW1UBAG0734303,No plates,,Unregistered,,4.0,1.6,petrol,automatic,186718.0,,White,Black,Yes,No,Yes,Partial,Yes,vic,https://www.grays.com/lot/0001-21062372/motor-vehicles-motor-cycles/2016-renault-kangoo-automatic-van,"seat torn drivers
door handle not working or broken.
medium scratch on around vehicle
engine idling rough
dents or marks on body consistent with age and kilometres.",,,,,"Seat Torn Drivers
Door Handle Not Working or Broken.
Medium Scratch on Around vehicle
Engine idling rough
Dents or marks on body consistent with age and kilometres.",referred,unclassified,[out_of_scope]
2010,mitsubishi,colt,ralliart rg,hatchback,5.0,,,JMFXNZ27A9Z000167,DTR483,,04-03-2026,,4.0,1.5,petrol,manual,185411.0,,Black,Black,Yes,Yes,No,Yes,Yes,vic,https://www.grays.com/lot/0001-21062373/motor-vehicles-motor-cycles/2010-mitsubishi-colt-ralliart-rg-manual-hatchback,"dents or marks on body consistent with age and kilometres.
dents or marks on body consistent with age and kilometres.
medium scratch on around vehicle
medium scratch on around vehicle",,,,,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Medium Scratch on Around vehicle",referred,unclassified,[out_of_scope]
2006,holden,commodore,ss v ve,sedan,5.0,,,6G1EP55H57L885491,AZS33S,,Unregistered,,8.0,6,petrol,manual,54006.0,,Black,Multi,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10054539/motor-vehicles-motor-cycles/2006-holden-commodore-ss-v-ve-manual-sedan,please refer to the photos or arrange inspection to view the condition of this vehicle.,,,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,unclassified,[out_of_scope]
2008,toyota,landcruiser,gxl (4x4) vdj200r,wagon,5.0,,,JTMHV09JX04025514,V8M8,,Unregistered,,8.0,4.5,diesel,automatic,531507.0,,Grey,Grey,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352360/motor-vehicles-motor-cycles/2008-toyota-landcruiser-gxl-4x4-vdj200r-turbo-diesel-automatic-wagon,"large dent on passenger side doors
rear cracked bumper.
paint peeling numerous locations
windscreen chipped or cracked.
corrosion visible underbody components
other warning light on",,,,,"Large Dent on Passenger side doors
Rear Cracked bumper.
Paint peeling Numerous locations
Windscreen Chipped or Cracked.
Corrosion visible Underbody components
Other Warning light ON",referred,unclassified,[out_of_scope]
2016,audi,q2,sport 2.0 tdi quattro ga,wagon,5.0,,,WAUZZZGA5HA009439,ALM240,,Unregistered,,4.0,2,diesel,automatic,203448.0,,White,Black,Yes,No,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352371/motor-vehicles-motor-cycles/2016-audi-q2-sport-2-0-tdi-quattro-ga-turbo-diesel-automatic-wagon,"large dent on driver side rear door
large scratch on bumper bars, driver side rear wheel arch mould, passenger side rear door mould
transmission requires attention strongly recommend inspection by qualified third party
engine light on
other warning light on
medium scratch on various panels",,,,,"Large Dent on Driver side rear door
Large Scratch on Bumper bars, driver side rear wheel arch mould, passenger side rear door mould
Transmission Requires attention Strongly recommend inspection by qualified third party
Engine light ON
Other Warning light ON
Medium Scratch on various panels",referred,unclassified,[out_of_scope]
2011,hyundai,imax,tq,people mover,8.0,,,KMHWH81JLCU436919,EZD35Q,,01-02-2026,,4.0,2.5,diesel,manual,170195.0,,Black,Grey,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352372/motor-vehicles-motor-cycles/2011-hyundai-imax-tq-turbo-diesel-manual-8-seats-people-mover,"multiple dents visible to the roof panel
paint fading around door handles, rear bumper bar
medium scratch on bonnet, side mirrors, side quarter panels, bumpers
medium dent on assenger side rear quarter panel, roof",,,,,"Multiple dents visible to the roof panel
Paint fading Around door handles, rear bumper bar
Medium Scratch on bonnet, side mirrors, side quarter panels, bumpers
Medium Dent on assenger side rear quarter panel, Roof",referred,unclassified,[out_of_scope]
2018,toyota,hiace,slwb kdh221r van,van,2.0,,,JTFPT22P500021641,CX48YH,,Unregistered,,4.0,3,diesel,automatic,64827.0,,Blue,Black,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352376/motor-vehicles-motor-cycles/2018-toyota-hiace-slwb-kdh221r-turbo-diesel-automatic-van,large dent on driver side rear quarter panel,,,,,Large Dent on Driver side rear quarter panel,referred,unclassified,[out_of_scope]
2012,subaru,impreza,2.0i-l (awd) g4,hatchback,5.0,,,JF1GP7KC5CG015761,EJE36K,,24-07-2026,,4.0,2,petrol,cvt,174546.0,,Silver,Black,Yes,No,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352377/motor-vehicles-motor-cycles/2012-subaru-impreza-2-0i-l-awd-g4-cvt-hatchback-pinkslip-issued-23-1-26,"large dent on rear doors
paint peeling bonnet, driver side front guard
carpet worn in places.
medium scuff on driver side rear door
medium scratch on front bumper
damaged tail light.
left rear passenger window switch broken.",,,,,"Large Dent on Rear doors
Paint peeling Bonnet, driver side front guard
Carpet worn in places.
Medium Scuff on driver side rear door
Medium Scratch on Front bumper
Damaged Tail light.
Left Rear Passenger Window Switch Broken.",referred,unclassified,[out_of_scope]
2019,honda,civic,vti-l 10th gen,sedan,5.0,,,MRHFC1660KT070381,FTW63A,,Unregistered,,4.0,1.5,petrol,cvt,97571.0,,Grey,Black,Yes,No,No,No,Yes,nsw,https://www.grays.com/lot/0001-10352378/motor-vehicles-motor-cycles/2019-honda-civic-vti-l-10th-gen-cvt-sedan,"rear cracked bumper.
large dent on passenger side cant rail, bootlid
door mirror broken passenger side
engine light on
traction control light on
other warning light on
large scratch on passenger side lower sill skirt",,,,,"Rear Cracked bumper.
Large Dent on Passenger side cant rail, bootlid
Door Mirror Broken Passenger side
Engine light ON
Traction control light ON
Other Warning light ON
Large Scratch on Passenger side lower sill skirt",referred,unclassified,[out_of_scope]
2010,audi,q5,3.2 fsi quattro 8r,wagon,5.0,,,WAUZZZ8R1BA035869,No plates,,Unregistered,,6.0,3.2,petrol,automatic,91330.0,,Silver,Beige,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352379/motor-vehicles-motor-cycles/2010-audi-q5-3-2-fsi-quattro-8r-automatic-wagon,"door mirror broken driver side
engine noise observed.
traction control light on
medium scratch on rear bumper bar
door mirror broken driver side",,,,,"Door Mirror Broken Driver side
Engine noise observed.
Traction control light ON
Medium Scratch on Rear bumper bar
Door Mirror Broken driver side",referred,unclassified,[out_of_scope]
2020,toyota,hilux,4x4 sr gun126r,crew cab chassis,5.0,,,MR0KA3CD501243157,No plates,,Unregistered,,4.0,2.8,diesel,automatic,73904.0,,White,Black,Yes,No,Yes,Yes,Yes,nsw,https://www.grays.com/lot/0001-10352384/motor-vehicles-motor-cycles/2020-toyota-hilux-4x4-sr-gun126r-turbo-diesel-automatic-crew-cab-chassis,"medium dent on roof
corrosion visible roof, sill panels, underbody components including structural
transmission requires attention strongly recommend inspection by qualified third party
engine light on
traction control light on
other warning light on",,,,,"Medium Dent on Roof
Corrosion visible Roof, sill panels, underbody components including structural
Transmission Requires attention Strongly recommend inspection by qualified third party
Engine light ON
Traction control light ON
Other Warning light ON",referred,unclassified,[out_of_scope]
2008,honda,accord,euro luxury + sat nav 8th gen,sedan,5.0,,,JHMCU26809C232530,FWF78A,,Unregistered,,4.0,2.4,petrol,automatic,86096.0,,Silver,Black,Yes,No,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352388/motor-vehicles-motor-cycles/2008-honda-accord-euro-luxury-sat-nav-8th-gen-automatic-sedan,hail damage visible.,,,,,Hail damage visible.,referred,unclassified,[out_of_scope]
2012,nissan,dualis,ti j10,wagon,5.0,,,SJNFBAJ10A2621568,DQ41JV,,Unregistered,,4.0,2,petrol,cvt,135793.0,,Silver,Black,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352392/motor-vehicles-motor-cycles/2012-nissan-dualis-ti-j10-cvt-wagon,"large scratch on driver side rear quarter panel
paint peeling roof gutter moulds
transmission requires attention strongly recommend inspection by qualified third party
paint fading roof and rear spoiler
other warning light on",,,,,"Large Scratch on Driver side rear quarter panel
Paint peeling Roof gutter moulds
Transmission Requires attention Strongly recommend inspection by qualified third party
Paint fading Roof and rear spoiler
Other Warning light ON",referred,unclassified,[out_of_scope]
2014,land,rover,discovery 3.0 tdv6 series 4 t,wagon,7.0,,,SALLAAAN5EA713887,No plates,,Unregistered,,6.0,3,diesel,automatic,126683.0,,Black,Cream,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352397/motor-vehicles-motor-cycles/2014-land-rover-discovery-3-0-tdv6-series-4-t-diesel-auto-8-speed-7-seats,"large dent on roof
paint fading bonnet
large scratch on tailgate, passenger side rear quarter
controls inoperable tailgate not opening
windscreen chipped or cracked.
other warning light on",,,,,"Large Dent on Roof
Paint fading Bonnet
Large Scratch on Tailgate, passenger side rear quarter
Controls inoperable Tailgate not opening
Windscreen Chipped or Cracked.
Other Warning light ON",referred,unclassified,[out_of_scope]
2015,audi,a3,1.4 tfsi attraction 8v,hatchback,5.0,,,WAUZZZ8V6GA097112,No plates,,Unregistered,,4.0,1.4,petrol,automatic,99192.0,,Black,Black,Yes,No,No,No,Yes,nsw,https://www.grays.com/lot/0001-10352398/motor-vehicles-motor-cycles/2015-audi-a3-1-4-tfsi-attraction-8v-automatic-hatchback,"large dent on driver side front door and rear quarter panel, driver side sill panel
large scratch on drivers door, front bumper, rh rear guard",,,,,"Large Dent on Driver side front door and rear quarter panel, driver side sill panel
Large Scratch on drivers door, front bumper, RH rear guard",referred,unclassified,[out_of_scope]
2016,renault,master,elwb high roof van,van,3.0,,,VF1MCFYVKG0744319,DQ84JV,,Unregistered,,4.0,2.3,diesel,automatic,265925.0,,White,Black,Yes,No,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10352411/motor-vehicles-motor-cycles/2016-renault-master-elwb-high-roof-turbo-diesel-automatic-van,"windscreen chipped or cracked.
large dent on rear barn doors
damaged driver side headlight and tail light
large dent on bonnet and sliding door
medium dent on drivers side panel
transmission requires attention strongly recommend inspection by qualified third party
other warning light on
traction control light on
carpet worn in places.
damaged blinker lens on driver side mirror
paint cracked rear",,,,,"Windscreen Chipped or Cracked.
Large Dent on Rear barn doors
Damaged Driver side headlight and tail light
Large Dent on Bonnet and sliding door
Medium Dent on Drivers side panel
Transmission Requires attention Strongly recommend inspection by qualified third party
Other Warning light ON
Traction control light ON
Carpet worn in places.
Damaged Blinker lens on driver side mirror
Paint cracked rear",referred,unclassified,[out_of_scope]
